"accno","tran_dtm","amt","tr_code"
100156,2005-12-20 00:00:00,434819,D2
100157,2005-12-21 00:00:00,902245,D1
100158,2005-12-22 00:00:00,578811,L2
100159,2005-12-23 00:00:00,680054,D2
100160,2005-12-24 00:00:00,714166,L3
100161,2005-12-25 00:00:00,406138,L2
100162,2005-12-26 00:00:00,840543,L2
100163,2005-12-27 00:00:00,513788,L2
100164,2005-12-28 00:00:00,112917,L3
100165,2005-12-29 00:00:00,81421,D2
100166,2005-12-30 00:00:00,932353,L3
100167,2005-12-31 00:00:00,232877,D3
100168,2006-01-01 00:00:00,817423,L3
100169,2006-01-02 00:00:00,769563,D2
100170,2006-01-03 00:00:00,692363,D1
100171,2006-01-04 00:00:00,499170,L2
100172,2006-01-05 00:00:00,191934,D3
100173,2006-01-06 00:00:00,468001,D2
100174,2006-01-07 00:00:00,980328,L3
100175,2006-01-08 00:00:00,562416,D1
100176,2006-01-09 00:00:00,822321,D2
100177,2006-01-10 00:00:00,916749,L2
100178,2006-01-11 00:00:00,71071,D2
100179,2006-01-12 00:00:00,899118,D1
100180,2006-01-13 00:00:00,849593,D2
100181,2006-01-14 00:00:00,575783,D3
100182,2006-01-15 00:00:00,277538,D2
100183,2006-01-16 00:00:00,67107,D3
100184,2006-01-17 00:00:00,368894,D2
100185,2006-01-18 00:00:00,868012,L1
100186,2006-01-19 00:00:00,482669,L1
100187,2006-01-20 00:00:00,660270,D2
100188,2006-01-21 00:00:00,785558,L3
100189,2006-01-22 00:00:00,254419,L1
100190,2006-01-23 00:00:00,960542,L1
100191,2006-01-24 00:00:00,338384,L3
100192,2006-01-25 00:00:00,348630,L3
100193,2006-01-26 00:00:00,145858,D2
100194,2006-01-27 00:00:00,107941,L2
100195,2006-01-28 00:00:00,866551,L1
100196,2006-01-29 00:00:00,745551,D3
100197,2006-01-30 00:00:00,871719,D1
100104,2003-01-31 00:00:00,595073,L1
100105,2003-02-01 00:00:00,782830,D1
100106,2003-02-02 00:00:00,142802,D2
100107,2003-02-03 00:00:00,478652,L2
100108,2003-02-04 00:00:00,414260,D3
100109,2003-02-05 00:00:00,243073,D1
100110,2003-02-06 00:00:00,703220,D1
100111,2003-02-07 00:00:00,63769,D2
100112,2003-02-08 00:00:00,943954,L1
100113,2003-02-09 00:00:00,301873,L3
100114,2003-02-10 00:00:00,212297,L1
100115,2003-02-11 00:00:00,799575,L2
100116,2003-02-12 00:00:00,220879,L1
100117,2003-02-13 00:00:00,65656,D2
100118,2003-02-14 00:00:00,575925,D1
100119,2003-02-15 00:00:00,271728,D3
100120,2003-02-16 00:00:00,212878,D3
100121,2003-02-17 00:00:00,653007,D2
100122,2003-02-18 00:00:00,593183,D2
100123,2003-02-19 00:00:00,607472,D3
100124,2003-02-20 00:00:00,384803,D2
100125,2003-02-21 00:00:00,95393,D3
100126,2003-02-22 00:00:00,99350,D3
100127,2003-02-23 00:00:00,199357,L3
100128,2003-02-24 00:00:00,107868,D2
100129,2003-02-25 00:00:00,310421,D2
100130,2003-02-26 00:00:00,312288,L3
100131,2003-02-27 00:00:00,72746,L2
100132,2003-02-28 00:00:00,191766,L3
100133,2003-03-01 00:00:00,836985,L1
100134,2003-03-02 00:00:00,54813,D3
100135,2003-03-03 00:00:00,216110,L2
100136,2003-03-04 00:00:00,639763,D2
100137,2003-03-05 00:00:00,890093,D2
100138,2003-03-06 00:00:00,259971,D3
100139,2003-03-07 00:00:00,431078,L3
100140,2003-03-08 00:00:00,755147,D2
100141,2003-03-09 00:00:00,136888,D2
100142,2003-03-10 00:00:00,475867,L3
100143,2003-03-11 00:00:00,461165,D1
100144,2003-03-12 00:00:00,746085,D3
100145,2003-03-13 00:00:00,9082,D2
100146,2003-03-14 00:00:00,252534,D2
100147,2003-03-15 00:00:00,748024,L1
100148,2003-03-16 00:00:00,613391,L1
100149,2003-03-17 00:00:00,621646,L3
100150,2003-03-18 00:00:00,749693,D2
100151,2003-03-19 00:00:00,227860,D2
100152,2003-03-20 00:00:00,205606,L2
100153,2003-03-21 00:00:00,545975,D2
100154,2003-03-22 00:00:00,21859,L3
100155,2003-03-23 00:00:00,602853,D2
100156,2003-03-24 00:00:00,297267,D1
100157,2003-03-25 00:00:00,96351,L1
100158,2003-03-26 00:00:00,596892,L3
100159,2003-03-27 00:00:00,745098,D1
100160,2003-03-28 00:00:00,67545,D2
100161,2003-03-29 00:00:00,826149,D1
100162,2003-03-30 00:00:00,162728,L3
100163,2003-03-31 00:00:00,141110,D1
100164,2003-04-01 00:00:00,617507,L3
100165,2003-04-02 00:00:00,915913,L1
100166,2003-04-03 00:00:00,312611,D1
100167,2003-04-04 00:00:00,304998,D2
100168,2003-04-05 00:00:00,753983,D2
100169,2003-04-06 00:00:00,883763,D3
100170,2003-04-07 00:00:00,899088,D2
100171,2003-04-08 00:00:00,441808,D1
100172,2003-04-09 00:00:00,779515,D1
100173,2003-04-10 00:00:00,783829,D2
100174,2003-04-11 00:00:00,735153,D2
100175,2003-04-12 00:00:00,493659,D2
100176,2003-04-13 00:00:00,53817,D1
100177,2003-04-14 00:00:00,595972,D1
100178,2003-04-15 00:00:00,974253,L2
100179,2003-04-16 00:00:00,518860,L3
100180,2003-04-17 00:00:00,400745,L1
100181,2003-04-18 00:00:00,912900,D3
100182,2003-04-19 00:00:00,495668,L3
100183,2003-04-20 00:00:00,100930,L1
100184,2003-04-21 00:00:00,387906,L2
100185,2003-04-22 00:00:00,386069,D2
100186,2003-04-23 00:00:00,829162,L1
100187,2003-04-24 00:00:00,196926,D2
100188,2003-04-25 00:00:00,984562,D2
100189,2003-04-26 00:00:00,277473,D2
100190,2003-04-27 00:00:00,102541,L1
100191,2003-04-28 00:00:00,678732,D3
100192,2003-04-29 00:00:00,623775,D2
100193,2003-04-30 00:00:00,246576,L3
100194,2003-05-01 00:00:00,941375,D3
100195,2003-05-02 00:00:00,226085,D3
100196,2003-05-03 00:00:00,207714,L3
100197,2003-05-04 00:00:00,217625,D3
100198,2003-05-05 00:00:00,101289,D2
100199,2003-05-06 00:00:00,238732,L1
100200,2003-05-07 00:00:00,505731,D2
100001,2003-05-08 00:00:00,385416,L2
100002,2003-05-09 00:00:00,17844,L1
100003,2003-05-10 00:00:00,40732,D2
100004,2003-05-11 00:00:00,929875,L1
100005,2003-05-12 00:00:00,936840,D2
100006,2003-05-13 00:00:00,761137,D1
100007,2003-05-14 00:00:00,538965,D3
100008,2003-05-15 00:00:00,178023,D2
100009,2003-05-16 00:00:00,882477,D2
100010,2003-05-17 00:00:00,401270,D2
100011,2003-05-18 00:00:00,321502,D2
100012,2003-05-19 00:00:00,2393,D3
100013,2003-05-20 00:00:00,854885,L1
100014,2003-05-21 00:00:00,944443,D3
100015,2003-05-22 00:00:00,914694,D2
100016,2003-05-23 00:00:00,943183,D2
100017,2003-05-24 00:00:00,735209,D2
100018,2003-05-25 00:00:00,782013,L1
100019,2003-05-26 00:00:00,361200,L3
100020,2003-05-27 00:00:00,779616,L1
100021,2003-05-28 00:00:00,119370,D3
100022,2003-05-29 00:00:00,765699,L3
100023,2003-05-30 00:00:00,10493,L2
100024,2003-05-31 00:00:00,93346,D3
100025,2003-06-01 00:00:00,523167,L1
100026,2003-06-02 00:00:00,54622,L1
100027,2003-06-03 00:00:00,530415,D1
100028,2003-06-04 00:00:00,547460,L3
100029,2003-06-05 00:00:00,964470,D1
100030,2003-06-06 00:00:00,643582,D2
100031,2003-06-07 00:00:00,105871,L3
100032,2003-06-08 00:00:00,213065,D2
100033,2003-06-09 00:00:00,145722,D2
100034,2003-06-10 00:00:00,948705,L2
100035,2003-06-11 00:00:00,71696,L3
100036,2003-06-12 00:00:00,662113,D2
100037,2003-06-13 00:00:00,313571,D3
100038,2003-06-14 00:00:00,750760,D2
100039,2003-06-15 00:00:00,293261,L2
100040,2003-06-16 00:00:00,836196,D2
100041,2003-06-17 00:00:00,474783,L1
100042,2003-06-18 00:00:00,317891,D1
100043,2003-06-19 00:00:00,832839,L1
100044,2003-06-20 00:00:00,540837,L2
100045,2003-06-21 00:00:00,360070,L2
100046,2003-06-22 00:00:00,55966,D2
100047,2003-06-23 00:00:00,818691,D2
100048,2003-06-24 00:00:00,781340,L2
100049,2003-06-25 00:00:00,718771,D2
100050,2003-06-26 00:00:00,346573,D2
100051,2003-06-27 00:00:00,241003,L2
100052,2003-06-28 00:00:00,57058,L2
100053,2003-06-29 00:00:00,561054,D2
100054,2003-06-30 00:00:00,870025,D2
100055,2003-07-01 00:00:00,768421,D2
100056,2003-07-02 00:00:00,305960,L3
100057,2003-07-03 00:00:00,943164,L2
100058,2003-07-04 00:00:00,685053,D2
100059,2003-07-05 00:00:00,908378,D1
100060,2003-07-06 00:00:00,731701,L1
100061,2003-07-07 00:00:00,442823,L3
100062,2003-07-08 00:00:00,280549,D2
100063,2003-07-09 00:00:00,186673,L1
100064,2003-07-10 00:00:00,993367,L2
100065,2003-07-11 00:00:00,406368,L1
100066,2003-07-12 00:00:00,493418,D2
100067,2003-07-13 00:00:00,555439,D2
100068,2003-07-14 00:00:00,397321,D2
100069,2003-07-15 00:00:00,994064,L3
100070,2003-07-16 00:00:00,611646,L3
100071,2003-07-17 00:00:00,253574,D2
100072,2003-07-18 00:00:00,600787,D2
100073,2003-07-19 00:00:00,105574,D2
100074,2003-07-20 00:00:00,419458,D3
100075,2003-07-21 00:00:00,238584,D2
100076,2003-07-22 00:00:00,200752,D3
100077,2003-07-23 00:00:00,599333,D2
100078,2003-07-24 00:00:00,108482,L1
100079,2003-07-25 00:00:00,85057,L2
100080,2003-07-26 00:00:00,48911,L3
100081,2003-07-27 00:00:00,976002,D2
100082,2003-07-28 00:00:00,656713,L2
100083,2003-07-29 00:00:00,367353,D2
100084,2003-07-30 00:00:00,762610,D2
100085,2003-07-31 00:00:00,153069,D1
100086,2003-08-01 00:00:00,481954,D1
100087,2003-08-02 00:00:00,770819,L2
100088,2003-08-03 00:00:00,900758,L3
100089,2003-08-04 00:00:00,887101,D2
100090,2003-08-05 00:00:00,870780,D2
100091,2003-08-06 00:00:00,14517,L1
100092,2003-08-07 00:00:00,571038,D3
100093,2003-08-08 00:00:00,563615,D2
100094,2003-08-09 00:00:00,841764,L1
100095,2003-08-10 00:00:00,997014,L3
100096,2003-08-11 00:00:00,752731,D2
100097,2003-08-12 00:00:00,614133,D2
100098,2003-08-13 00:00:00,540514,D1
100099,2003-08-14 00:00:00,94484,L3
100100,2003-08-15 00:00:00,684137,D2
100101,2003-08-16 00:00:00,756708,L3
100102,2003-08-17 00:00:00,125493,D2
100103,2003-08-18 00:00:00,664519,D2
100104,2003-08-19 00:00:00,579579,D1
100105,2003-08-20 00:00:00,606089,D2
100106,2003-08-21 00:00:00,865139,D2
100107,2003-08-22 00:00:00,617120,L1
100108,2003-08-23 00:00:00,191278,D2
100109,2003-08-24 00:00:00,861095,D2
100110,2003-08-25 00:00:00,607011,L2
100111,2003-08-26 00:00:00,771123,L3
100112,2003-08-27 00:00:00,35931,D3
100113,2003-08-28 00:00:00,460741,D2
100114,2003-08-29 00:00:00,323810,L3
100115,2003-08-30 00:00:00,598265,L3
100116,2003-08-31 00:00:00,680323,L3
100117,2003-09-01 00:00:00,759835,D3
100118,2003-09-02 00:00:00,188006,L3
100119,2003-09-03 00:00:00,493598,L3
100120,2003-09-04 00:00:00,113047,D1
100121,2003-09-05 00:00:00,875666,L2
100122,2003-09-06 00:00:00,361351,D2
100123,2003-09-07 00:00:00,592264,D3
100124,2003-09-08 00:00:00,526261,D2
100125,2003-09-09 00:00:00,316335,D2
100126,2003-09-10 00:00:00,315396,D3
100127,2003-09-11 00:00:00,712708,L1
100128,2003-09-12 00:00:00,413569,D2
100129,2003-09-13 00:00:00,85365,D1
100130,2003-09-14 00:00:00,259385,L1
100131,2003-09-15 00:00:00,645420,L2
100132,2003-09-16 00:00:00,494394,D2
100133,2003-09-17 00:00:00,650129,L1
100134,2003-09-18 00:00:00,136925,D3
100135,2003-09-19 00:00:00,565537,D2
100136,2003-09-20 00:00:00,239678,L3
100137,2003-09-21 00:00:00,132125,D2
100138,2003-09-22 00:00:00,640649,D2
100139,2003-09-23 00:00:00,716070,D1
100140,2003-09-24 00:00:00,267943,D1
100141,2003-09-25 00:00:00,365500,D2
100142,2003-09-26 00:00:00,404248,D2
100143,2003-09-27 00:00:00,251790,L2
100144,2003-09-28 00:00:00,508190,D2
100145,2003-09-29 00:00:00,150767,L2
100146,2003-09-30 00:00:00,452764,D2
100147,2003-10-01 00:00:00,133342,L1
100148,2003-10-02 00:00:00,170793,L2
100149,2003-10-03 00:00:00,494056,L2
100150,2003-10-04 00:00:00,804116,D2
100151,2003-10-05 00:00:00,335636,L3
100152,2003-10-06 00:00:00,190053,D1
100153,2003-10-07 00:00:00,801752,D2
100154,2003-10-08 00:00:00,835610,D1
100155,2003-10-09 00:00:00,520870,D3
100156,2003-10-10 00:00:00,936987,D3
100157,2003-10-11 00:00:00,770337,L3
100158,2003-10-12 00:00:00,142357,D2
100159,2003-10-13 00:00:00,411630,D3
100160,2003-10-14 00:00:00,227900,L3
100161,2003-10-15 00:00:00,375733,D2
100162,2003-10-16 00:00:00,327903,D2
100163,2003-10-17 00:00:00,175408,D3
100164,2003-10-18 00:00:00,950466,D2
100165,2003-10-19 00:00:00,374838,L3
100166,2003-10-20 00:00:00,514284,D2
100167,2003-10-21 00:00:00,75145,D3
100168,2003-10-22 00:00:00,42912,L2
100169,2003-10-23 00:00:00,9057,L1
100170,2003-10-24 00:00:00,112976,D3
100171,2003-10-25 00:00:00,267083,D2
100172,2003-10-26 00:00:00,629757,L1
100173,2003-10-27 00:00:00,545188,D1
100174,2003-10-28 00:00:00,345962,D2
100175,2003-10-29 00:00:00,899757,D1
100176,2003-10-30 00:00:00,92926,D3
100177,2003-10-31 00:00:00,774836,D2
100178,2003-11-01 00:00:00,268061,L1
100179,2003-11-02 00:00:00,613378,D2
100180,2003-11-03 00:00:00,460714,L2
100181,2003-11-04 00:00:00,769643,D2
100182,2003-11-05 00:00:00,400945,L2
100149,2009-10-18 00:00:00,358608,D2
100150,2009-10-19 00:00:00,26230,D3
100151,2009-10-20 00:00:00,898157,L3
100152,2009-10-21 00:00:00,367470,D2
100153,2009-10-22 00:00:00,394901,D2
100154,2009-10-23 00:00:00,926701,L3
100155,2009-10-24 00:00:00,321538,D2
100156,2009-10-25 00:00:00,962217,L3
100157,2009-10-26 00:00:00,741362,D3
100158,2009-10-27 00:00:00,289334,D2
100159,2009-10-28 00:00:00,414918,D2
100160,2009-10-29 00:00:00,317917,D1
100161,2009-10-30 00:00:00,898908,L1
100162,2009-10-31 00:00:00,82990,D1
100163,2009-11-01 00:00:00,724245,D3
100164,2009-11-02 00:00:00,812222,L3
100165,2009-11-03 00:00:00,862065,D2
100166,2009-11-04 00:00:00,564943,L1
100167,2009-11-05 00:00:00,320272,D2
100168,2009-11-06 00:00:00,906784,D2
100169,2009-11-07 00:00:00,540156,L3
100170,2009-11-08 00:00:00,438868,D3
100171,2009-11-09 00:00:00,649424,D2
100172,2009-11-10 00:00:00,191062,D3
100173,2009-11-11 00:00:00,202249,D2
100174,2009-11-12 00:00:00,947301,D3
100175,2009-11-13 00:00:00,44844,D1
100176,2009-11-14 00:00:00,158474,D2
100177,2009-11-15 00:00:00,995235,D2
100178,2009-11-16 00:00:00,881674,D3
100179,2009-11-17 00:00:00,350647,D2
100180,2009-11-18 00:00:00,836369,L2
100181,2009-11-19 00:00:00,794552,D2
100182,2009-11-20 00:00:00,619474,D3
100183,2009-11-21 00:00:00,571165,D2
100184,2009-11-22 00:00:00,595911,D3
100185,2009-11-23 00:00:00,791988,L1
100186,2009-11-24 00:00:00,28541,D3
100187,2009-11-25 00:00:00,513539,D2
100188,2009-11-26 00:00:00,419014,D3
100189,2009-11-27 00:00:00,604642,L1
100190,2009-11-28 00:00:00,882427,D2
100191,2009-11-29 00:00:00,991993,L2
100192,2009-11-30 00:00:00,901451,D2
100193,2009-12-01 00:00:00,197727,D2
100194,2009-12-02 00:00:00,303077,L2
100195,2009-12-03 00:00:00,789137,L1
100196,2009-12-04 00:00:00,550579,D1
100197,2009-12-05 00:00:00,746570,D2
100198,2009-12-06 00:00:00,107260,D2
100199,2009-12-07 00:00:00,66257,L1
100200,2009-12-08 00:00:00,771417,D2
100001,2009-12-09 00:00:00,618896,L3
100002,2009-12-10 00:00:00,327655,D2
100003,2009-12-11 00:00:00,704005,D2
100004,2009-12-12 00:00:00,704584,L2
100005,2009-12-13 00:00:00,586404,D2
100006,2009-12-14 00:00:00,189175,D2
100007,2009-12-15 00:00:00,982615,D3
100008,2009-12-16 00:00:00,775105,D2
100009,2009-12-17 00:00:00,723892,D2
100010,2009-12-18 00:00:00,709366,D1
100011,2009-12-19 00:00:00,178955,D2
100012,2009-12-20 00:00:00,293974,D2
100013,2009-12-21 00:00:00,568297,D2
100014,2009-12-22 00:00:00,179023,D1
100015,2009-12-23 00:00:00,114649,D2
100016,2009-12-24 00:00:00,125804,L2
100017,2009-12-25 00:00:00,25537,D3
100018,2009-12-26 00:00:00,639854,D1
100019,2009-12-27 00:00:00,317985,L2
100020,2009-12-28 00:00:00,868,D2
100021,2009-12-29 00:00:00,323991,D2
100022,2009-12-30 00:00:00,263973,L3
100023,2009-12-31 00:00:00,117465,L3
100024,2010-01-01 00:00:00,311549,L1
100025,2010-01-02 00:00:00,154309,D2
100026,2010-01-03 00:00:00,112347,L3
100027,2010-01-04 00:00:00,221016,D2
100028,2010-01-05 00:00:00,97470,L3
100029,2010-01-06 00:00:00,591610,D2
100030,2010-01-07 00:00:00,743386,L2
100031,2010-01-08 00:00:00,278833,D2
100032,2010-01-09 00:00:00,381115,L3
100033,2010-01-10 00:00:00,239785,L1
100034,2010-01-11 00:00:00,719164,D3
100035,2010-01-12 00:00:00,896031,L1
100036,2010-01-13 00:00:00,402685,L3
100037,2010-01-14 00:00:00,98499,L3
100038,2010-01-15 00:00:00,849033,L2
100039,2010-01-16 00:00:00,93724,D2
100040,2010-01-17 00:00:00,597874,L2
100041,2010-01-18 00:00:00,941558,L3
100042,2010-01-19 00:00:00,567190,D3
100043,2010-01-20 00:00:00,447247,D2
100044,2010-01-21 00:00:00,364948,L3
100045,2010-01-22 00:00:00,538346,D3
100046,2010-01-23 00:00:00,587407,D2
100047,2010-01-24 00:00:00,651793,D1
100048,2010-01-25 00:00:00,840311,D3
100049,2010-01-26 00:00:00,864187,L2
100050,2010-01-27 00:00:00,447622,L2
100051,2010-01-28 00:00:00,926645,L1
100052,2010-01-29 00:00:00,560890,D2
100053,2010-01-30 00:00:00,931350,L3
100054,2010-01-31 00:00:00,244489,L1
100055,2010-02-01 00:00:00,727911,D2
100056,2010-02-02 00:00:00,41926,D1
100057,2010-02-03 00:00:00,157329,D1
100058,2010-02-04 00:00:00,573636,L3
100059,2010-02-05 00:00:00,338586,D2
100060,2010-02-06 00:00:00,952027,D2
100061,2010-02-07 00:00:00,7278,L2
100062,2010-02-08 00:00:00,257143,D3
100063,2010-02-09 00:00:00,658727,D2
100064,2010-02-10 00:00:00,800969,L3
100065,2010-02-11 00:00:00,274664,D1
100066,2010-02-12 00:00:00,889428,D3
100067,2010-02-13 00:00:00,572781,D2
100068,2010-02-14 00:00:00,57998,D2
100069,2010-02-15 00:00:00,54481,L1
100070,2010-02-16 00:00:00,859931,L1
100071,2010-02-17 00:00:00,502191,D2
100072,2010-02-18 00:00:00,904235,L2
100073,2010-02-19 00:00:00,766797,L2
100074,2010-02-20 00:00:00,629562,D2
100075,2010-02-21 00:00:00,529156,D1
100076,2010-02-22 00:00:00,801499,L1
100077,2010-02-23 00:00:00,86207,L2
100078,2010-02-24 00:00:00,413989,L3
100079,2010-02-25 00:00:00,520596,L1
100080,2010-02-26 00:00:00,747893,D1
100081,2010-02-27 00:00:00,940108,L2
100082,2010-02-28 00:00:00,975696,D2
100083,2010-03-01 00:00:00,848721,L1
100084,2010-03-02 00:00:00,534559,L1
100085,2010-03-03 00:00:00,36332,D3
100086,2010-03-04 00:00:00,714883,L2
100087,2010-03-05 00:00:00,412326,D3
100088,2010-03-06 00:00:00,126650,D3
100089,2010-03-07 00:00:00,680842,D2
100090,2010-03-08 00:00:00,808591,L1
100091,2010-03-09 00:00:00,820043,D2
100092,2010-03-10 00:00:00,918571,D3
100093,2010-03-11 00:00:00,172633,D1
100094,2010-03-12 00:00:00,600619,D2
100095,2010-03-13 00:00:00,799994,D2
100096,2010-03-14 00:00:00,826049,D2
100097,2010-03-15 00:00:00,240483,L3
100098,2010-03-16 00:00:00,346567,L3
100099,2010-03-17 00:00:00,719762,L1
100100,2010-03-18 00:00:00,114246,D2
100101,2010-03-19 00:00:00,918173,L1
100102,2010-03-20 00:00:00,686554,L3
100103,2010-03-21 00:00:00,784447,L3
100104,2010-03-22 00:00:00,459581,D3
100105,2010-03-23 00:00:00,904576,D2
100106,2010-03-24 00:00:00,479212,D2
100107,2010-03-25 00:00:00,370726,L2
100108,2010-03-26 00:00:00,462452,D3
100109,2010-03-27 00:00:00,739066,D2
100110,2010-03-28 00:00:00,867169,D3
100111,2010-03-29 00:00:00,347643,D3
100112,2010-03-30 00:00:00,599642,L3
100113,2010-03-31 00:00:00,629710,D2
100114,2010-04-01 00:00:00,380041,D2
100115,2010-04-02 00:00:00,909532,D2
100116,2010-04-03 00:00:00,677746,D3
100117,2010-04-04 00:00:00,405760,L1
100118,2010-04-05 00:00:00,314158,D2
100119,2010-04-06 00:00:00,572015,L2
100120,2010-04-07 00:00:00,173277,L1
100121,2010-04-08 00:00:00,194901,D1
100122,2010-04-09 00:00:00,436070,D3
100123,2010-04-10 00:00:00,655874,D2
100124,2010-04-11 00:00:00,385252,D1
100125,2010-04-12 00:00:00,594864,D2
100126,2010-04-13 00:00:00,714339,D2
100127,2010-04-14 00:00:00,878680,D2
100128,2010-04-15 00:00:00,698780,D2
100129,2010-04-16 00:00:00,103103,D2
100130,2010-04-17 00:00:00,818605,L2
100131,2010-04-18 00:00:00,386330,D2
100132,2010-04-19 00:00:00,262981,D1
100133,2010-04-20 00:00:00,179594,D1
100134,2010-04-21 00:00:00,607207,D2
100135,2010-04-22 00:00:00,545989,L1
100136,2010-04-23 00:00:00,330192,D2
100137,2010-04-24 00:00:00,779775,L2
100138,2010-04-25 00:00:00,371955,L3
100139,2010-04-26 00:00:00,752057,L1
100140,2010-04-27 00:00:00,596199,D3
100141,2010-04-28 00:00:00,181706,D1
100142,2010-04-29 00:00:00,649342,D1
100143,2010-04-30 00:00:00,944340,L1
100144,2010-05-01 00:00:00,799453,D2
100145,2010-05-02 00:00:00,875338,D2
100146,2010-05-03 00:00:00,368563,L1
100147,2010-05-04 00:00:00,325376,D2
100148,2010-05-05 00:00:00,412657,D2
100149,2010-05-06 00:00:00,400616,L1
100150,2010-05-07 00:00:00,147518,D2
100151,2010-05-08 00:00:00,846579,L1
100152,2010-05-09 00:00:00,403886,L3
100153,2010-05-10 00:00:00,366335,D1
100154,2010-05-11 00:00:00,759991,D2
100155,2010-05-12 00:00:00,680582,L1
100156,2010-05-13 00:00:00,502525,L3
100157,2010-05-14 00:00:00,620010,D2
100158,2010-05-15 00:00:00,738744,D2
100159,2010-05-16 00:00:00,425589,L3
100160,2010-05-17 00:00:00,851988,D3
100161,2010-05-18 00:00:00,508741,D2
100162,2010-05-19 00:00:00,968682,D2
100163,2010-05-20 00:00:00,604084,D3
100164,2010-05-21 00:00:00,803522,D3
100165,2010-05-22 00:00:00,629715,L1
100166,2010-05-23 00:00:00,180105,D2
100167,2010-05-24 00:00:00,812839,D1
100168,2010-05-25 00:00:00,268273,D3
100169,2010-05-26 00:00:00,616684,D2
100170,2010-05-27 00:00:00,511323,D1
100171,2010-05-28 00:00:00,506037,L3
100172,2010-05-29 00:00:00,254274,D3
100173,2010-05-30 00:00:00,441372,L3
100174,2010-05-31 00:00:00,103837,D3
100175,2010-06-01 00:00:00,940012,D2
100176,2010-06-02 00:00:00,445262,L1
100177,2010-06-03 00:00:00,411227,D2
100178,2010-06-04 00:00:00,944081,D3
100179,2010-06-05 00:00:00,534034,D2
100180,2010-06-06 00:00:00,631697,D3
100181,2010-06-07 00:00:00,798705,L1
100182,2010-06-08 00:00:00,175883,L2
100183,2010-06-09 00:00:00,135182,D2
100184,2010-06-10 00:00:00,367824,D2
100185,2010-06-11 00:00:00,452104,L2
100186,2010-06-12 00:00:00,961001,L1
100187,2010-06-13 00:00:00,273938,L2
100188,2010-06-14 00:00:00,328757,D3
100189,2010-06-15 00:00:00,785823,D3
100190,2010-06-16 00:00:00,256404,D2
100191,2010-06-17 00:00:00,909517,D2
100192,2010-06-18 00:00:00,52432,D2
100193,2010-06-19 00:00:00,126819,D2
100194,2010-06-20 00:00:00,128886,D2
100195,2010-06-21 00:00:00,264111,D1
100196,2010-06-22 00:00:00,699771,D1
100197,2010-06-23 00:00:00,472495,D1
100198,2010-06-24 00:00:00,971689,D3
100199,2010-06-25 00:00:00,454435,L1
100200,2010-06-26 00:00:00,67124,D1
100001,2010-06-27 00:00:00,992431,D2
100002,2010-06-28 00:00:00,65402,L1
100003,2010-06-29 00:00:00,963824,D2
100004,2010-06-30 00:00:00,449034,L2
100005,2010-07-01 00:00:00,983685,D3
100006,2010-07-02 00:00:00,974256,D3
100007,2010-07-03 00:00:00,539578,L2
100008,2010-07-04 00:00:00,769101,D3
100009,2010-07-05 00:00:00,909450,D1
100010,2010-07-06 00:00:00,83493,D3
100011,2010-07-07 00:00:00,775760,D2
100012,2010-07-08 00:00:00,118448,L3
